,256 Cru,ICRS,12,26,30.8829188064,-63,7,20.047147932,-39.548,-13.76,27,9.4,4.822
,52 Her,ICRS,16,49,14.21821,45,58,59.962,22.57,-51.35,-1.6,18.1,4.823
,42 Dra,ICRS,18,25,59.1369601368,65,33,48.531343788,105.816,-26.846,31.79,11.06,4.823
,52 Her A,ICRS,16,49,14.2170976896,45,58,59.950140852,23.069,-50.073,NA,18.76,4.826
,b And,ICRS,2,13,13.3221992348,44,13,53.927938133,-20.9,-14.46,-48,5.26,4.826
,ksi01 Cen,ICRS,13,3,33.3051109488,-49,31,38.1488943,-47.858,-11.496,0,14.83,4.826
,eps CrA,ICRS,18,58,43.3827144528,-37,6,26.380732536,-131.234,-98.23,57.9,31.81,4.83
,d Boo,ICRS,14,10,23.9334932664,25,5,30.037020972,-23.157,-59.831,9.58,27.48,4.83
,95 Her A,ICRS,18,1,30.4086813696,21,35,44.812142376,9.2,38.438,NA,7.55,4.83
,15 CMa,ICRS,6,53,32.9071871,-20,13,27.317715,-5.46,3.58,28,2.68,4.83
,A Pup,ICRS,7,8,51.0682638,-39,39,20.357948,-10.69,7.71,19.5,4.48,4.83
,omi Col,ICRS,5,17,29.0887389637,-34,53,42.722762056,96.167,-339.569,21.1,30.79,4.83
,104 Aqr,ICRS,23,41,45.806376252,-17,48,59.515007076,14.332,0.679,6.52,4.57,4.83
,r Vel,ICRS,10,22,19.5848462136,-41,38,59.863133688,-27.72,60.366,21.53,15.73,4.83
,ome And,ICRS,1,27,39.3807155195,45,24,24.065127426,357.564,-110.039,12.4,34.73,4.83
,rho Gru,ICRS,22,43,29.9765442,-41,24,51.646698,10.11,-93.79,30.89,14.16,4.835
,126 Tau,ICRS,5,41,17.7176759,16,32,2.925299,3.5,-15.47,21.9,5.13,4.836
,58 Leo,ICRS,11,0,33.6471432816,3,37,2.9923842,13.868,-15.792,5.98,9.63,4.838
,lam Tel,ICRS,18,58,27.767103,-52,56,19.062207,12.18,-8.76,-2,5.33,4.838
,d01 Pup,ICRS,7,39,27.3383375,-38,18,28.878559,-21.11,15.81,26.4,5.87,4.84
,phi Vir,ICRS,14,28,12.1389021744,-2,13,40.649015856,-138.727,-3.338,-9.88,26.88,4.84
,1 Cas,ICRS,23,6,36.8178557,59,25,11.135698,6.94,-1.95,-9.1,2.89,4.84
,eta Cap,ICRS,21,4,24.301324,-19,51,17.971066,-37.62,-24.95,23.8,20.2,4.84
,mu Psc,ICRS,1,30,11.1144367,6,8,37.75769,292,-45.95,34.41,10.73,4.84
,nu Peg,ICRS,22,5,40.7509642224,5,3,30.708590796,102.069,101.416,-18.9,12.44,4.84
,g Dra,ICRS,16,40,55.1189266,64,35,20.560563,-0.3,-16.81,-1.37,4.43,4.842
,ksi Vir,ICRS,11,45,17.0402717,8,15,29.215015,60.08,-24.5,-0.5,26.73,4.842
,Q Vel,ICRS,10,8,56.2395143,-51,48,40.538708,-14.96,0.48,14,2.45,4.845
,nu01 Sgr,ICRS,18,54,10.1780830272,-22,44,41.422617132,3.919,-8.092,-11.57,1.84,4.845
,eta Gru,ICRS,22,45,37.8819435648,-53,30,0.43153182,30.717,17.334,27.8,7.21,4.846
,60 Sgr,ICRS,19,58,57.2021818392,-26,11,44.744911476,26.283,27.104,-48.6,8.79,4.846
,e02 Car,ICRS,8,35,19.7051171712,-58,0,33.252679512,54.775,27.012,25.62,14.91,4.847
,ksi CrB,ICRS,16,22,5.823866292,30,53,31.18544808,-97.373,107.313,-29.07,17.19,4.849
,eps Cir,ICRS,15,17,38.8930691376,-63,36,37.683132408,3.209,9.344,-4.22,7.58,4.849
,rho Pav,ICRS,20,37,35.3127488,-61,31,47.714455,59.61,-72.69,10.42,17.2,4.849
,h Her,ICRS,16,32,36.2919015,11,29,16.947932,-178.84,-79.27,2.92,9.29,4.85
,kap01 Cet,ICRS,3,19,21.6963205,3,22,12.715139,269.3,93.75,19.36,109.41,4.85
,56 Cet,ICRS,1,56,40.2026205216,-22,31,36.4248678,60.374,-24.635,27.38,7.33,4.85
,74 Oph,ICRS,18,20,52.0636719528,3,22,37.79069574,-6.994,11.952,4.35,13.44,4.856
,55 Cyg,ICRS,20,48,56.291592144,46,6,50.883645024,-2.233,-2.516,-7.2,0.54,4.86
,alf UMa B,ICRS,11,3,43.598848,61,45,3.14311,-116.3,-100.6,NA,NA,4.86
,8 And,ICRS,23,17,44.6472657024,49,0,55.082930904,33.779,6.213,-8.05,5.7,4.86
,21 Sgr,ICRS,18,25,21.0394302144,-20,32,30.022206936,6.108,-26.699,-10.75,6.78,4.86
,psi Sgr,ICRS,19,15,32.4265759,-25,15,24.056854,45.5,-31.08,-11.43,10.93,4.86
,7 Com,ICRS,12,16,20.5383091,23,56,43.469998,-26.55,-6.22,-27.89,13.08,4.86
,58 Oph,ICRS,17,43,25.7937012,-21,40,59.497954,-97.54,-44.56,10.16,56.65,4.861
,31 Boo,ICRS,14,41,38.7511938264,8,9,42.352458552,-10.265,3.187,-22.24,6.6,4.862
,rho Cet,ICRS,2,25,57.0058454304,-12,17,25.707504156,-11.596,-9.786,18.9,5.81,4.866
,9 Hya,ICRS,8,41,43.3361667432,-15,56,36.187276956,3.416,-96.804,-1.98,15.71,4.866
,1 Aur,ICRS,4,49,54.6394565,37,29,17.793572,-36.89,38.85,-24.65,6.48,4.867
,ksi And,ICRS,1,22,20.4200755704,45,31,43.596248844,31.681,9.024,-12.97,14.6,4.868
,o Tau,ICRS,5,27,38.0840639,21,56,13.073806,0.05,-7.06,16.5,5.22,4.868
,zet Ari,ICRS,3,14,54.098320032,21,2,40.009229304,-26.276,-73.782,7.3,11.89,4.869
,omi Cep A,ICRS,23,18,37.4925456672,68,6,41.197091436,54.277,9.902,-18.12,16.33,4.87
,48 Lib,ICRS,15,58,11.368695,-14,16,45.689426,-12.44,-16.73,-7.5,6.97,4.87
,eps Cet,ICRS,2,39,33.7974128402,-11,52,19.551632148,161.62,-230.53,15.49,42.49,4.87
,t02 Car,ICRS,10,38,44.9962507584,-59,10,58.784700504,-14.799,0.626,11,2.3,4.87
,ksi Sco B,ICRS,16,4,22.1287658832,-11,22,22.672411248,-43.269,-18.584,-29.4,36.12,4.87
,lam Col,ICRS,5,53,6.8816254656,-33,48,4.907584296,-4.095,31.125,30,9.47,4.87
,k Sco,ICRS,17,4,49.3516568736,-34,7,22.54168038,1.272,-2.049,7,0.92,4.87
,g Gem,ICRS,7,46,7.4484186384,18,30,35.99317296,-77.972,-51.68,83.13,10.51,4.87
,60 Her,ICRS,17,5,22.6904232168,12,44,26.975378148,49.982,-11.622,-4.2,23.68,4.871
,nu Cet,ICRS,2,35,52.4733897,5,35,35.689846,-26.51,-22.32,6.9,9.59,4.871
,zet Pyx,ICRS,8,39,42.4740344784,-29,33,39.904538472,-24.751,-91.427,-29.39,13.86,4.872
,tau Cas,ICRS,23,47,3.4543856136,58,39,7.167728628,60.379,56.828,-20.48,18.78,4.873
,132 Tau,ICRS,5,49,0.9709498512,24,34,2.858704284,-13.211,-13.716,15.8,6.35,4.873
,f Sgr,ICRS,19,46,21.7395133902,-19,45,40.01261524,-129.803,-90.543,22.27,15.19,4.873
,L01 Pup,ICRS,7,13,13.3506005472,-45,10,57.855357732,-25.166,-87.38,4.3,17.36,4.874
,134 Tau,ICRS,5,49,32.9297423,12,39,4.758221,-22.98,-18.22,20.5,13.11,4.875
,15 Eri,ICRS,3,18,22.1050403,-22,30,40.01907,13.08,13.33,16.8,12.77,4.875
,d Sgr,ICRS,19,17,38.07913548,-18,57,10.46248452,-10.417,-10.913,15.2,6.78,4.878
,iot Tel,ICRS,19,35,12.9863426256,-48,5,57.11656452,-8.19,-36.977,22.45,8.65,4.879
,70 Aql,ICRS,20,36,43.6331948352,-2,32,59.836714368,10.862,-15.416,-9.27,4.08,4.88
,rho Vir,ICRS,12,41,53.0569475088,10,14,8.25256932,81.912,-90.323,1.6,25.69,4.88
,37 Com,ICRS,13,0,16.4694383232,30,47,6.079456932,-20.75,-6.712,-14.34,5.29,4.88
,10 Lac,ICRS,22,39,15.6786372,39,3,0.971152,-0.32,-5.46,-10.1,1.89,4.88
,zet Ind,ICRS,20,49,28.9625672064,-46,13,36.57712872,39.432,26.204,-5.2,7.25,4.882
,27 Psc,ICRS,23,58,40.3770768,-3,33,21.537918,-57.13,-72.08,-0.2,13.91,4.886
,63 Aur,ICRS,7,11,39.3265259952,39,19,13.981218528,45.314,2.986,-27.89,7.61,4.886
,15 Cyg,ICRS,19,44,16.6052015928,37,21,15.682143024,72.665,35.379,-23.75,11.05,4.887
,eta Aps,ICRS,14,18,13.8958998144,-81,0,27.930594204,-19.981,-65.222,-9.4,22.92,4.889
,eps Sct,ICRS,18,43,31.2509020224,-8,16,30.76563072,21.781,4.591,-9.8,5.71,4.889
,alf Mic,ICRS,20,49,58.0810451616,-33,46,46.9343784,15.057,-23.524,-14.5,8.25,4.89
,6 Cet,ICRS,0,11,15.8580395472,-15,28,4.720468404,-82.828,-269.549,14.92,52.95,4.89
,Y Vel,ICRS,10,31,21.8208713206,-53,42,55.740987419,-419.935,209.671,21.37,45.33,4.89
,del Pyx,ICRS,8,55,31.5672169176,-27,40,54.653564604,82.731,-101.976,5.4,14.08,4.89
,bet02 Sco,ICRS,16,5,26.568616968,-19,48,6.84542484,-18.472,-15.594,-5.6,8.24,4.89
,nu Cas,ICRS,0,48,50.0214949536,50,58,5.394457956,29.453,-8.152,9,9.15,4.891
,psi10 Aur,ICRS,6,57,37.1070885,45,5,38.740409,-21.52,-3.12,-11.9,13.54,4.893
,pi01 Boo,ICRS,14,40,43.5589117488,16,25,5.975961096,13.922,15.566,-1.1,10.34,4.893
,p Cen,ICRS,12,50,41.1633885768,-33,59,57.652650456,-29.71,-13.778,4,7.97,4.894
,b01 Car,ICRS,8,56,58.4171817096,-59,13,45.6154284,-8.651,9.224,26.8,5.17,4.895
,45 Eri,ICRS,4,31,52.668629256,0,2,38.439836664,-1.469,-7.681,15.22,3.74,4.896
,zet TrA,ICRS,16,28,28.1422653048,-70,5,3.824909916,200.742,109.341,8.3,82.87,4.899
,69 Aql,ICRS,20,29,39.0000391008,-2,53,7.90136394,70.287,-22.559,-22.51,16.88,4.9
,omi Gem,ICRS,7,39,9.9346623336,34,35,3.502791096,-37.975,-105.132,7.3,19.33,4.9
,42 Her,ICRS,16,38,44.8450092648,48,55,42.032370216,-48.049,26.315,-55.57,7.73,4.9
,39 Eri,ICRS,4,14,23.6878980552,-10,15,22.620462156,-8.047,-162.274,5.85,14.17,4.9
,b Ori,ICRS,5,42,28.6322296656,1,28,28.665837804,-54.59,-14.371,87.55,10.67,4.9
,rho Peg,ICRS,22,55,13.6688813304,8,48,58.253256468,78.625,12.398,-10.6,11.17,4.9
,phi Hya,ICRS,10,38,34.9476736488,-16,52,35.634671148,-95.499,25.027,16.58,12.43,4.903
,46 Cet,ICRS,1,25,37.23944364,-14,35,55.626569448,38.357,-18.188,-25.25,11.37,4.907
,e Boo,ICRS,13,49,42.8247690576,21,15,50.76472932,31.23,17.196,-2.6,4.75,4.91
,30 Vul,ICRS,20,44,52.5127511544,25,16,14.267543448,-38.328,-185.535,30,8.63,4.91
,35 Com,ICRS,12,53,17.74703,21,14,41.8092,-37.66,-30.14,-6.09,11.52,4.91
,72 Cyg,ICRS,21,34,46.5868653816,38,32,2.640439968,112.808,99.499,-68.12,14.01,4.91
,chi01 Hya,ICRS,11,5,19.9025488416,-27,17,37.04675154,-187.524,-3.099,19.1,22.53,4.912
,ome02 Tau,ICRS,4,17,15.6611264832,20,34,42.950566164,-40.375,-59.486,15,35.08,4.914
,i Lup,ICRS,15,14,37.319841744,-31,31,8.845840812,-8.935,1.036,-22.8,1.52,4.918
,eps Lib,ICRS,15,24,11.8837924176,-10,19,20.2038744,-66.816,-152.296,-9.8,34.62,4.92
,mu Dra,ICRS,17,5,20.12403,54,28,12.0994,-58.16,67.87,-17.3,36.45,4.92
,f01 Ori,ICRS,6,12,3.2795497,16,7,49.461443,5.49,-16.8,22,6.17,4.92
,del01 Tel,ICRS,18,31,45.4328823,-45,54,53.316636,-3.75,-27.43,7,4.61,4.92
,20 Mon,ICRS,7,10,13.6815026472,-4,14,13.585055244,-0.46,217.452,77.75,16.81,4.92
,tau PsA,ICRS,22,10,8.7801946925,-32,32,54.27029431,428.832,13.475,-15.9,54.18,4.92
,Q Car,ICRS,7,35,39.7223031408,-52,32,1.809116484,22.335,-11.593,62,7.81,4.92
,12 Per,ICRS,2,42,14.9145674304,40,11,38.2217325,-18.669,-186.19,-23.04,41.8,4.92
,24 Sco,ICRS,16,41,34.3835094696,-17,44,31.799582196,-21.145,-1.572,-25.2,8.48,4.923
,c02 Cen,ICRS,14,44,59.2016391888,-35,11,30.583305636,9.311,-3.426,-5,14.28,4.924
,3 Cet,ICRS,0,4,30.1182732,-10,30,34.284891,-6.85,-12.02,-42.1,1.56,4.924
,H Pup,ICRS,7,3,53.6021248032,-49,35,2.179401108,-56.878,149.108,26.8,16.21,4.925
,psi Sco,ICRS,16,11,59.9931241272,-10,3,50.910154632,-1.483,-31.351,-5.1,22.64,4.928
,54 Per,ICRS,4,20,24.6379073928,34,34,0.2133975,-24.314,-7.053,-26.71,14.03,4.929
,c Boo,ICRS,15,7,18.0659348352,24,52,9.09940638,184.714,-164.279,-11.2,51.19,4.93
,17 Lep,ICRS,6,4,59.1294521328,-16,29,3.969238632,-5.955,-3.68,15.1,3.57,4.93
,rho Cap A,ICRS,20,28,51.61478796,-17,48,49.259083644,-16.889,-10.579,NA,33.23,4.93
,lam Lyr,ICRS,19,0,0.8256630552,32,8,43.84756284,6.232,9.4,-17.36,2.63,4.93
,24 Per,ICRS,2,59,3.6768425424,35,10,59.271233124,-46.308,6.614,-36.97,9.05,4.93
,del Lib,ICRS,15,0,58.3483018872,-8,31,8.210408772,-63.051,-6.024,-38.7,9.28,4.93
,78 UMa,ICRS,13,0,43.69949,56,21,58.8102,107.94,2.05,-9.8,39.3,4.93
,del Hor,ICRS,4,10,50.5892738,-41,59,36.853749,199.08,70.18,38.3,18.24,4.93
,b02 Cyg,ICRS,20,9,25.6190611128,36,50,22.6339584,2.739,13.168,-13.6,3.89,4.93
,psi Hya,ICRS,13,9,3.2659754016,-23,7,4.957919256,-20.533,-46.131,-15.85,14.03,4.934
,27 Mon,ICRS,7,59,44.1530631384,-3,40,46.508411136,-53.772,-2.687,-28.02,10.36,4.934
,g Vel,ICRS,8,49,47.638277976,-45,18,28.346215644,-12.052,14.247,5,2.59,4.935
,ome01 Cyg,ICRS,20,30,3.5409459288,48,57,5.640569208,10.058,6.873,-21.9,2.55,4.936
,chi Gem,ICRS,8,3,31.0996953168,27,47,39.662925504,-32.315,-46.221,-3.83,12.75,4.937
,15 Lac,ICRS,22,52,2.0338554336,43,18,44.701857216,109.428,23.678,-19.21,9.3,4.938
,kap Psc,ICRS,23,26,55.9558721856,1,15,20.177913204,87.005,-95.945,-4.4,20.32,4.94
,l Vel,ICRS,9,15,36.7081382568,-38,34,11.794659636,-71.038,-10.227,1.62,14.14,4.94
,kap Nor,ICRS,16,13,28.7300726256,-54,37,49.683051444,-4.59,-22.568,-13.5,6.96,4.94
,mu Nor,ICRS,16,34,5.0202815,-44,2,43.128156,0.02,-1.98,4.1,0.78,4.94
,39 Cru,ICRS,12,41,56.5691823528,-59,41,8.954444508,-24.464,-4.226,12.5,3.86,4.94
,31 Com,ICRS,12,51,41.920169664,27,32,26.565016812,-12.025,-8.119,-0.08,11.85,4.94
,11 Lib,ICRS,14,51,1.0720205236,-2,17,56.941059804,89.935,-124.303,83.57,15.14,4.94
,ksi Tel,ICRS,20,7,23.1574676136,-52,52,50.85402294,-15.034,11.334,36,4.36,4.94
,tau And,ICRS,1,40,34.8164511,40,34,37.37423,15.99,-23.76,-13.9,4.58,4.94
,o Vir,ICRS,13,34,7.9318557,3,39,32.273821,45.51,-24.7,-7.99,17.65,4.94
,tau Leo,ICRS,11,27,56.2395231024,2,51,22.5541089,16.851,-10.756,-8.82,6.11,4.943
,mu01 Lup,ICRS,15,18,32.028034,-47,52,31.05151,-23.3,-41.4,NA,NA,4.945
,6 Dra,ICRS,12,34,44.0192875512,70,1,18.405292548,-32.393,-4.449,3.38,6.62,4.946
,rho Aql,ICRS,20,14,16.6186826232,15,11,51.386417088,55.446,57.339,-23,20.91,4.946
,l Per,ICRS,3,21,26.55876012,43,19,46.743124584,-61.008,-0.964,-9,20.95,4.946
,22 Cyg,ICRS,19,55,51.7609131816,38,29,12.188844204,3.676,-2.695,-30.1,2.56,4.946
,24 Lyn,ICRS,7,43,0.4155061,58,42,37.295002,-37.5,-52.29,8.7,12.22,4.947
,n Tau,ICRS,5,19,16.606176924,22,5,47.42141838,11.173,-75.077,17.97,14.01,4.948
,pi Cas,ICRS,0,43,28.0696827024,47,1,28.364798856,-24.57,-36.886,12.9,18.63,4.949
,15 Dra,ICRS,16,27,59.0145650664,68,46,5.293510572,-24.299,34.349,-6.7,6.79,4.949
,kap Tuc A,ICRS,1,15,46.0891031031,-68,52,33.401317053,413.48,116.037,7.48,42.99,4.95
,47 Tau A,ICRS,4,13,56.3854450608,9,15,49.767350436,-9.823,-30.085,-7.98,7.96,4.95
,4 Dra,ICRS,12,30,6.6619965864,69,12,3.97423692,-57.311,-50.365,-15.8,5.72,4.95
,29 CMa,ICRS,7,18,40.3789353696,-24,33,31.318248528,-2.865,3.678,20,0.85,4.95
,14 Com,ICRS,12,26,24.0644226936,27,16,5.659806648,-15.874,-11.784,-2.2,11.28,4.95
,phi Tau,ICRS,4,20,21.2160972528,27,21,2.708298576,-27.923,-77.134,1.85,11.45,4.951
,140 Pup,ICRS,7,40,23.2104428256,-15,15,50.110710444,-2.171,-27.678,0.5,4.69,4.951
,iot Tri,ICRS,2,12,22.28003,30,18,11.043,-65.05,-60.5,-19.98,11.22,4.952
,25 CVn A,ICRS,13,37,27.6268608,36,17,41.632615356,-93.584,23.459,NA,17.72,4.953
,4 Cas,ICRS,23,24,50.2623747,62,16,58.109355,12.29,-12.44,-38.98,4.15,4.955
,iot Ret,ICRS,4,1,18.151007477,-61,4,43.762525702,66.672,94.675,60.98,9.98,4.956
,16 Com,ICRS,12,26,59.2962947904,26,49,32.526134544,-11.589,-9.138,0.4,11.94,4.959
,89 Vir,ICRS,13,49,52.2828951024,-18,8,3.009309756,-100.681,-38.243,-39.45,14.13,4.959
,ome For,ICRS,2,33,50.701497888,-28,13,56.415570096,-13.843,-3.79,9.7,6.71,4.96
,psi01 Ori,ICRS,5,24,44.8273848312,1,50,47.201915688,1.047,0.433,19.3,2.93,4.96
,gam01 Del,ICRS,20,46,38.8610460432,16,7,26.86177866,-11.702,-203.994,-6.97,27.89,4.96
,78 Peg A,ICRS,23,43,59.485277916,29,21,41.24014704,70.44,-41.07,-8.44,14.29,4.96
,106 Her,ICRS,18,20,17.9149366104,21,57,40.667073804,17.962,-59.923,-35.2,8.34,4.96
,42 Lib,ICRS,15,40,16.897322616,-23,49,5.101136148,-16.044,-16.111,-21.8,8.21,4.96
,c Vir,ICRS,12,20,20.9813922197,3,18,45.255217001,-293.281,-63.568,36.66,9.67,4.96
,ksi Aur,ICRS,5,54,50.7669372792,55,42,25.080150456,-7.049,12.959,-11.8,13.37,4.96
,gam Cir A,ICRS,15,23,22.656792,-59,19,14.52792,NA,NA,-16.9,NA,4.96
,nu Phe,ICRS,1,15,11.1214282378,-45,31,53.992580679,665.086,178.07,11.85,65.53,4.96
,12 Vul,ICRS,19,51,4.1083085616,22,36,36.172997964,23.404,-15.797,-24.9,5.17,4.96
,kap Aql,ICRS,19,36,53.4495162,-7,1,38.917563,1.63,-2.65,-19.4,1.94,4.96
,ksi Col,ICRS,5,55,29.9148208896,-37,7,14.459369592,34.59,-14.688,59.5,10.14,4.961
,ksi Leo,ICRS,9,31,56.740973604,11,17,59.358476976,-101.446,-82.543,35.83,14.26,4.963
,phi Gem,ICRS,7,53,29.8081586208,26,45,56.813063004,-27.843,-30.555,8,18.04,4.963
,psi And,ICRS,23,46,2.0470343064,46,25,12.986458896,8.446,-7.143,-23.16,1.64,4.966
,ome Cas,ICRS,1,56,0.028300668,68,41,6.863913852,15.067,-10.313,-23.8,4.48,4.968
,a Hya,ICRS,8,40,1.4714407944,-12,28,31.349024832,-81.269,2.03,-7.68,7.75,4.969
,75 Tau,ICRS,4,28,26.369907912,16,21,34.829804916,9.504,18.501,16.66,16.8,4.969
,bet Hor,ICRS,2,58,47.7963839256,-64,4,16.633804404,23.142,4.943,23.6,10.16,4.969
,104 Her,ICRS,18,11,54.1566238248,31,24,19.256317416,-15.295,24.487,-1.19,6.25,4.97
,70 Vir,ICRS,13,28,25.8085908881,13,46,43.638308807,-235.951,-575.969,5.02,55.25,4.97
,l Hya,ICRS,14,28,10.42638,-29,29,29.8884,-25.23,-23.03,5.4,8.29,4.97
,iot CrB,ICRS,16,1,26.5649192496,29,51,3.819408336,-37.817,-7.016,-20.8,8.77,4.971
,o Per,ICRS,3,42,22.6455526,33,57,54.089323,2.71,-5.91,22,3.09,4.972
,del For,ICRS,3,42,14.902540032,-31,56,18.104191008,4.815,13.836,26,3.85,4.973
,psi07 Aur,ICRS,6,50,45.9432814968,41,46,52.4299719,-25.542,-137.253,59.5,9.61,4.975
,c Leo,ICRS,11,0,44.8020233616,6,6,5.20279308,-52.013,-23.524,-11.7,21.45,4.977
,2 Cyg,ICRS,19,24,7.5783613224,29,37,16.808049156,12.235,11.229,-23.6,3.62,4.977
,14 Ari,ICRS,2,9,25.3249845242,25,56,23.416316591,81.194,-24.267,-3.9,18.97,4.977
,ome01 Aqr,ICRS,23,39,47.0693895048,-14,13,19.753147128,50.434,-49.097,-2,24.9,4.977
,nu02 Boo,ICRS,15,31,46.9830456456,40,53,57.605506908,-22.887,-12.041,-16.6,7.39,4.978
,7 CrB A,ICRS,15,39,22.6728430896,36,38,8.919815568,-15.51,-7.465,0,6.43,4.979
,eta CrB,ICRS,15,23,12.30535,30,17,16.1701,116.83,-171.37,-7.26,55.98,4.98
,1 Sgr,ICRS,18,11,43.3327588368,-23,42,4.433754384,9.905,-32.048,5.71,12.26,4.98
,M 10,ICRS,16,57,9.05,-4,6,1.1,-4.72,-6.54,74.02,0.15,4.98
,tet02 Ser,ICRS,18,56,14.6410220472,4,12,7.65943362,50.044,28.363,-55,24.53,4.98
,32 Oph,ICRS,17,3,7.8711020736,14,5,31.013994084,25.226,-62.651,43.15,8.02,4.98
,phi Cas,ICRS,1,20,4.9164665856,58,13,53.807643876,-1.479,-1.231,-18.9,0.21,4.98
,nu02 Sgr,ICRS,18,55,7.1374621536,-22,40,16.621635288,104.663,-28.501,-114.2,11.41,4.98
,ome Hya,ICRS,9,5,58.3697845608,5,5,32.373707964,-21.393,-9.59,27.32,5.36,4.981
,tet UMi,ICRS,15,31,24.9136103328,77,20,57.695859924,-44.146,8.051,-25.49,4.08,4.982
,eps CMi,ICRS,7,25,38.899683984,9,16,33.925520604,-4.583,-8.414,-6.9,3.99,4.986
,36 Dra,ICRS,18,13,53.8328065738,64,23,50.225760192,352.918,35.572,-36.03,43.18,4.987
,eta Tuc,ICRS,23,57,35.0786487048,-64,17,53.627347464,78.849,-61.755,32.5,20.42,4.989
,20 Pup,ICRS,8,13,19.9671571968,-15,47,17.608829604,-12.796,-3.749,17.07,3.17,4.99
,b03 Cyg,ICRS,20,14,32.0323540824,36,48,22.700909124,68.09,69.404,-17.3,24.55,4.99
,L Car,ICRS,10,22,58.1460612,-66,54,5.390302,-22.39,11.48,12,8.12,4.99
,ups PsA,ICRS,22,8,25.9313202,-34,2,37.824777,4.55,-49.02,20.36,7.69,4.99
,31 Peg,ICRS,22,21,31.0751048,12,12,18.662815,6.32,4.8,-5.3,2.01,4.99
,f Aql,ICRS,19,20,32.906201484,-5,24,56.764910088,112.516,46.738,-18,22.69,4.99
,eps01 Lyr A,ICRS,18,44,20.3437462368,39,40,12.465005484,13.9,62.391,-31,20.69,4.991
,kap Her A,ICRS,16,8,4.5256427568,17,2,49.119104724,-34.067,-6.7,-10.5,8.28,4.994
,tet Col,ICRS,6,7,31.6328242248,-37,15,10.5092298,0.391,0.121,45.3,4.17,4.994
,sig Aur,ICRS,5,24,39.1414789752,37,23,7.256761044,-0.564,-10.953,-19.4,6.35,4.996
,g Sgr,ICRS,19,57,57.0294583872,-15,29,29.285348568,17.267,-110.707,1,15.48,4.998
,9 Boo,ICRS,13,56,34.1810272752,27,29,31.49318904,28.154,-48.279,-41.07,5.21,5
,23 Ori,ICRS,5,22,50.0039865384,3,32,40.051458204,-1.802,-3.476,18,1.84,5
,19 Mon,ICRS,7,2,54.7766724,-4,14,21.237679,-5.05,2.24,24.8,2.68,5
,bet Mon B,ICRS,6,28,49.4226039089,-7,2,3.840805418,-7.761,-2.267,18,4.89,5
,68 Cyg,ICRS,21,18,27.1862219256,43,56,45.399147864,4.632,-8.487,1,1.45,5
,ome Aur,ICRS,4,59,15.409363044,37,53,24.881188776,45.34,-97.647,7.7,20.24,5
,14 Aur,ICRS,5,15,24.3941965368,32,41,15.35967978,-25.256,12.339,-9.3,12.01,5
,51 Gem,ICRS,7,13,22.275835056,16,9,32.271188148,12.727,-41.447,-9,5.03,5
,36 Com,ICRS,12,58,55.4429707776,17,24,33.994292652,-37.705,33.723,-1.98,9.39,5
,nu01 Lup,ICRS,15,22,8.270680344,-47,55,40.05316884,-141.535,-133.142,-11.36,28.55,5
,9 Vul,ICRS,19,34,34.897050696,19,46,24.242282112,12.1,5.142,5,5.83,5
NA,GCentre,ICRS,17,45,40.04,-29,0,28.138,-2.755718425,-5.547,0,0.125,NA
NA,GPole,ICRS,12,51,36.7151981,27,6,11.193172,0,0,0,0,NA
,SN 185,ICRS,14,43,0,-62,30,0,NA,NA,NA,NA,NA
,SN 386,ICRS,18,14,0,-19,46,0,NA,NA,NA,NA,NA
,SN 393,ICRS,17,14,0,-39,48,0,NA,NA,NA,NA,NA
,SN 437,ICRS,6,33,54.153,17,46,12.91,NA,NA,NA,4,NA
,SN 1006,ICRS,15,2,22.1,-42,5,49,NA,NA,NA,NA,NA
,SN 1054A,ICRS,5,34,31.9474694616,22,0,52.153698024,-11.513,2.302,NA,0.51,NA
,SN 1181,ICRS,2,5,37,64,49,42,NA,NA,NA,NA,NA
,SN 1230,ICRS,19,25,23,19,38,36,NA,NA,NA,NA,NA
,SN 1572,ICRS,0,25,21.5,64,8,27,NA,NA,NA,NA,NA
,SN 1604A,ICRS,17,30,35.976,-21,28,56.23,NA,NA,NA,NA,NA
,SN 1671,ICRS,23,23,24,58,48,54,NA,NA,NA,NA,14.3
,SN 1885A,ICRS,0,42,43.12368,41,16,3.2124,NA,NA,NA,NA,NA
,SN 1895A,ICRS,12,27,16.9,9,25,5,NA,NA,NA,NA,12.5
,SN 1895B,ICRS,13,39,55.9,-31,38,31,NA,NA,NA,NA,NA
,SN 1901A,ICRS,8,11,15.1,25,12,41,NA,NA,NA,NA,14.7
,SN 1901B,ICRS,12,22,47.6,15,49,25,NA,NA,NA,NA,12.8
,SN 1907A,ICRS,12,46,2,-8,39,12,NA,NA,NA,NA,13.5
,SN 1909A,ICRS,14,2,3.17,54,28,5.9,NA,NA,NA,NA,13.5
,SN 1912A,ICRS,9,21,56,50,58,48,NA,NA,NA,NA,13
,SN 1914A,ICRS,12,22,57,15,47,30,NA,NA,NA,NA,15.7
,SN 1914K,ICRS,12,22,54,15,49,0,NA,NA,NA,NA,NA
,SN 1915A,ICRS,12,34,11,2,39,0,NA,NA,NA,NA,15.5
,SN 1917A,ICRS,20,34,46.9,60,7,29,NA,NA,NA,NA,NA
,SN 1919A,ICRS,12,30,48.7,12,25,4,NA,NA,NA,NA,12.3
